Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
1001,52500.0,12500.0,Salaried,21.0,Married,2.0,686.0,3.0,0.498,285000.0,2155000.0,1625000.0,84.0,Business,Urban,Not Graduate,Female,Public,No
1002,32000.0,11000.0,Self-employed,43.0,Married,0.0,696.0,1.0,0.688,485000.0,4640000.0,2895000.0,240.0,Home,Urban,Graduate,Male,Government,No
1003,40500.0,20000.0,Salaried,28.0,Single,1.0,763.0,1.0,1.05,485000.0,5840000.0,5630000.0,180.0,Home,Rural,Not Graduate,Female,Private,No
1004,88500.0,30500.0,Salaried,37.0,Single,2.0,678.0,1.0,0.279,150000.0,890000.0,985000.0,48.0,Car,Rural,Graduate,Female,Private,Yes
1005,55000.0,4500.0,Salaried,63.0,Single,3.0,701.0,0.0,0.496,165000.0,4415000.0,3365000.0,360.0,Home,Semiurban,Graduate,Male,Private,Yes
1006,71000.0,13500.0,Salaried,65.0,Single,1.0,748.0,1.0,0.134,160000.0,275000.0,360000.0,48.0,Car,Rural,Graduate,Male,Public,Yes
1007,91000.0,19500.0,Contract,27.0,Married,4.0,594.0,0.0,0.02,245000.0,100000.0,110000.0,72.0,Personal,Urban,Not Graduate,Male,Private,Yes
1008,41500.0,9000.0,Salaried,27.0,Single,3.0,671.0,3.0,0.605,0.0,3325000.0,1930000.0,180.0,Home,Rural,Graduate,Male,Private,No
1009,97000.0,43500.0,Salaried,52.0,Married,2.0,744.0,1.0,0.094,795000.0,475000.0,645000.0,240.0,Business,Semiurban,Graduate,Male,Private,Yes
1010,73000.0,12000.0,Salaried,39.0,Single,1.0,694.0,3.0,0.707,245000.0,7585000.0,4400000.0,360.0,Home,Semiurban,Graduate,Male,Private,Yes
1011,22000.0,8500.0,Salaried,40.0,Married,2.0,785.0,2.0,0.285,0.0,1215000.0,760000.0,360.0,Home,Semiurban,Not Graduate,Female,Private,Yes
1012,162000.0,30000.0,Salaried,60.0,Married,3.0,588.0,3.0,0.236,1910000.0,765000.0,675000.0,60.0,Car,Semiurban,Not Graduate,Male,Private,Yes
1013,38000.0,6000.0,Self-employed,62.0,Married,1.0,580.0,5.0,0.668,110000.0,925000.0,870000.0,120.0,Education,Rural,Not Graduate,Female,Government,No
1014,16000.0,9500.0,Salaried,61.0,Married,4.0,740.0,1.0,0.677,105000.0,345000.0,970000.0,84.0,Education,Urban,Graduate,Male,Other,Yes
1015,25000.0,0.0,Self-employed,56.0,Married,3.0,746.0,0.0,1.5,45000.0,8430000.0,4915000.0,300.0,Home,Rural,Graduate,Male,Government,No
1016,25500.0,18000.0,Salaried,65.0,Married,1.0,677.0,3.0,0.494,100000.0,670000.0,1320000.0,180.0,Business,Urban,Not Graduate,Male,Private,No
1017,57000.0,14000.0,Salaried,53.0,Single,2.0,716.0,0.0,0.266,525000.0,575000.0,585000.0,36.0,Car,Urban,Not Graduate,Male,Other,Yes
1018,45000.0,11000.0,Salaried,60.0,Single,1.0,738.0,1.0,1.059,595000.0,1645000.0,2705000.0,60.0,Education,Semiurban,Not Graduate,Male,Private,No
1019,42500.0,6000.0,Self-employed,45.0,Married,2.0,637.0,0.0,0.482,80000.0,2460000.0,2665000.0,360.0,Home,Semiurban,Not Graduate,Male,Private,No
1020,87500.0,9000.0,Unemployed,23.0,Married,3.0,644.0,4.0,0.918,1075000.0,1455000.0,1795000.0,36.0,Personal,Rural,Not Graduate,Female,Private,No
1021,71000.0,30000.0,Salaried,57.0,Single,0.0,702.0,0.0,0.079,120000.0,195000.0,375000.0,60.0,Personal,Urban,Graduate,Female,Government,Yes
1022,69500.0,40000.0,Unemployed,62.0,Married,0.0,749.0,2.0,0.265,245000.0,865000.0,890000.0,48.0,Car,Urban,Graduate,Male,Public,Yes
1023,75000.0,22000.0,Salaried,35.0,Single,1.0,614.0,2.0,0.405,905000.0,4295000.0,3110000.0,240.0,Home,Semiurban,Not Graduate,Female,Private,No
1024,87500.0,55500.0,Salaried,40.0,Married,3.0,677.0,2.0,0.226,150000.0,90000.0,615000.0,36.0,Personal,Rural,Graduate,Female,Other,No
1025,15000.0,8000.0,Self-employed,46.0,Married,1.0,674.0,1.0,0.659,40000.0,560000.0,685000.0,60.0,Car,Rural,Graduate,Male,Private,No
1026,42000.0,14000.0,Salaried,50.0,Married,3.0,717.0,4.0,0.449,295000.0,110000.0,545000.0,72.0,Personal,Rural,Graduate,Female,Private,No
1027,15000.0,8000.0,Salaried,51.0,Married,1.0,689.0,3.0,1.5,85000.0,2080000.0,1985000.0,72.0,Personal,Semiurban,Graduate,Male,Private,No
1028,56500.0,0.0,Salaried,38.0,Single,1.0,655.0,2.0,1.5,220000.0,13425000.0,8535000.0,240.0,Home,Rural,Not Graduate,Female,Government,No
1029,55000.0,28000.0,Self-employed,59.0,Single,3.0,771.0,1.0,1.036,395000.0,4815000.0,4905000.0,84.0,Business,Urban,Not Graduate,Male,Private,No
1030,120500.0,21500.0,Salaried,57.0,Married,2.0,655.0,3.0,0.178,625000.0,410000.0,375000.0,72.0,Car,Rural,Graduate,Female,Public,No
1031,134000.0,44000.0,Contract,63.0,Single,1.0,671.0,3.0,0.226,955000.0,125000.0,175000.0,24.0,Personal,Semiurban,Graduate,Female,Private,Yes
1032,64000.0,20000.0,Salaried,46.0,Married,0.0,587.0,1.0,0.623,0.0,1525000.0,2215000.0,60.0,Business,Urban,Graduate,Female,Other,No
1033,38000.0,9500.0,Contract,24.0,Married,0.0,644.0,1.0,0.706,230000.0,1115000.0,1485000.0,60.0,Car,Semiurban,Not Graduate,Female,Private,No
1034,79000.0,11000.0,Salaried,59.0,Single,0.0,724.0,0.0,0.219,790000.0,3050000.0,2250000.0,360.0,Home,Rural,Graduate,Male,Private,Yes
1035,37000.0,11500.0,Self-employed,24.0,Single,1.0,711.0,0.0,0.298,390000.0,490000.0,570000.0,48.0,Car,Urban,Graduate,Female,Private,Yes
1036,55000.0,16500.0,Salaried,29.0,Married,2.0,729.0,0.0,1.5,410000.0,9205000.0,6765000.0,60.0,Business,Urban,Graduate,Male,Private,No
1037,115000.0,56500.0,Salaried,33.0,Married,1.0,726.0,0.0,0.321,410000.0,6495000.0,6270000.0,360.0,Home,Semiurban,Graduate,Male,Private,Yes
1038,36000.0,5000.0,Salaried,29.0,Married,0.0,826.0,0.0,0.725,160000.0,1870000.0,1790000.0,84.0,Car,Rural,Graduate,Male,Private,Yes
1039,100500.0,14500.0,Self-employed,53.0,Married,0.0,641.0,4.0,0.472,1175000.0,2935000.0,2405000.0,300.0,Home,Semiurban,Graduate,Female,Private,No
1040,91500.0,0.0,Salaried,40.0,Single,1.0,585.0,3.0,0.335,1010000.0,540000.0,660000.0,120.0,Education,Urban,Graduate,Female,Private,No
1041,27000.0,10000.0,Self-employed,30.0,Married,4.0,622.0,3.0,0.866,360000.0,2120000.0,1670000.0,84.0,Car,Semiurban,Graduate,Male,Private,No
1042,114000.0,31500.0,Unemployed,21.0,Single,1.0,644.0,2.0,0.204,925000.0,1195000.0,1400000.0,120.0,Business,Urban,Graduate,Female,Private,No
1043,93000.0,10000.0,Salaried,30.0,Married,0.0,627.0,2.0,0.218,105000.0,440000.0,605000.0,72.0,Car,Urban,Graduate,Female,Government,No
1044,59500.0,17000.0,Salaried,52.0,Married,2.0,696.0,0.0,0.191,245000.0,2355000.0,1610000.0,300.0,Home,Urban,Graduate,Male,Government,No
1045,31000.0,0.0,Salaried,56.0,Married,3.0,771.0,3.0,0.459,0.0,45000.0,315000.0,36.0,Personal,Semiurban,Not Graduate,Male,Private,No
1046,29000.0,1500.0,Salaried,34.0,Married,2.0,790.0,1.0,1.5,255000.0,2130000.0,4135000.0,180.0,Business,Urban,Graduate,Female,Other,No
1047,36500.0,7500.0,Salaried,24.0,Single,3.0,723.0,2.0,0.28,0.0,1420000.0,970000.0,300.0,Home,Urban,Not Graduate,Female,Government,Yes
1048,82500.0,18000.0,Self-employed,46.0,Single,3.0,829.0,5.0,0.938,440000.0,5395000.0,5975000.0,240.0,Home,Urban,Graduate,Male,Private,No
1049,27000.0,12000.0,Salaried,56.0,Single,2.0,667.0,4.0,0.424,250000.0,445000.0,570000.0,60.0,Car,Semiurban,Not Graduate,Male,Private,No
1050,76500.0,6500.0,Salaried,24.0,Single,4.0,584.0,1.0,0.168,625000.0,200000.0,415000.0,72.0,Personal,Urban,Graduate,Male,Private,No
1051,21500.0,0.0,Self-employed,56.0,Married,0.0,758.0,3.0,1.5,20000.0,3870000.0,3090000.0,240.0,Home,Urban,Graduate,Male,Private,No
1052,47000.0,5000.0,Salaried,28.0,Single,3.0,570.0,0.0,0.489,50000.0,4970000.0,2900000.0,360.0,Home,Semiurban,Graduate,Male,Private,No
1053,59500.0,9500.0,Self-employed,32.0,Single,3.0,641.0,0.0,0.427,440000.0,2950000.0,2740000.0,180.0,Home,Semiurban,Graduate,Male,Private,No
1054,344000.0,38000.0,Contract,49.0,Single,3.0,724.0,0.0,0.038,4010000.0,635000.0,675000.0,60.0,Car,Rural,Graduate,Male,Public,Yes
1055,19500.0,4000.0,Salaried,23.0,Married,1.0,683.0,0.0,0.212,0.0,235000.0,300000.0,84.0,Personal,Semiurban,Not Graduate,Female,Government,Yes
1056,166000.0,38500.0,Salaried,34.0,Married,2.0,678.0,3.0,0.235,1740000.0,1490000.0,1640000.0,72.0,Personal,Semiurban,Graduate,Male,Private,No
1057,61500.0,5500.0,Contract,27.0,Single,0.0,613.0,1.0,0.225,275000.0,390000.0,1020000.0,180.0,Education,Rural,Not Graduate,Male,Private,No
1058,75000.0,6000.0,Self-employed,30.0,Married,2.0,689.0,0.0,0.353,585000.0,4500000.0,3145000.0,300.0,Home,Semiurban,Graduate,Male,Other,Yes
1059,60000.0,9500.0,Self-employed,55.0,Married,1.0,755.0,5.0,0.326,405000.0,635000.0,590000.0,60.0,Car,Semiurban,Graduate,Female,Public,No
1060,77000.0,14500.0,Self-employed,31.0,Married,2.0,691.0,2.0,0.222,690000.0,115000.0,345000.0,60.0,Personal,Urban,Not Graduate,Male,Government,Yes
1061,49000.0,9000.0,Salaried,22.0,Married,2.0,636.0,1.0,0.173,450000.0,35000.0,280000.0,48.0,Personal,Urban,Graduate,Male,Private,No
1062,163500.0,44500.0,Salaried,30.0,Married,1.0,609.0,2.0,0.252,840000.0,745000.0,995000.0,60.0,Personal,Urban,Graduate,Male,Private,No
1063,39000.0,0.0,Self-employed,24.0,Single,0.0,637.0,2.0,0.413,450000.0,475000.0,550000.0,60.0,Car,Urban,Graduate,Female,Other,Yes
1064,128500.0,30500.0,Self-employed,49.0,Single,1.0,716.0,2.0,0.178,1310000.0,160000.0,215000.0,120.0,Business,Rural,Not Graduate,Male,Government,Yes
1065,34000.0,13000.0,Self-employed,64.0,Married,2.0,712.0,2.0,0.855,285000.0,5050000.0,3680000.0,240.0,Home,Urban,Graduate,Male,Private,No
1066,52500.0,4500.0,Salaried,28.0,Married,2.0,638.0,4.0,0.833,0.0,2650000.0,2760000.0,240.0,Home,Semiurban,Graduate,Female,Private,No
1067,24500.0,16000.0,Contract,53.0,Single,2.0,546.0,1.0,0.23,0.0,80000.0,295000.0,48.0,Personal,Rural,Graduate,Female,Private,No
1068,77500.0,19000.0,Salaried,37.0,Married,0.0,717.0,2.0,0.467,855000.0,555000.0,1135000.0,36.0,Personal,Semiurban,Graduate,Male,Private,No
1069,162500.0,52500.0,Salaried,24.0,Married,3.0,632.0,0.0,0.02,1235000.0,580000.0,345000.0,300.0,Home,Urban,Graduate,Male,Private,Yes
1070,52000.0,17500.0,Salaried,51.0,Married,2.0,735.0,4.0,1.5,490000.0,10050000.0,8045000.0,60.0,Business,Rural,Graduate,Female,Public,Yes
1071,47500.0,2000.0,Salaried,30.0,Married,0.0,641.0,1.0,0.554,30000.0,810000.0,2325000.0,180.0,Education,Urban,Not Graduate,Female,Government,No
1072,24000.0,4500.0,Self-employed,44.0,Single,1.0,626.0,1.0,0.515,305000.0,95000.0,285000.0,24.0,Personal,Urban,Graduate,Female,Public,Yes
1073,46500.0,25000.0,Salaried,43.0,Married,1.0,700.0,5.0,0.383,260000.0,365000.0,335000.0,72.0,Personal,Semiurban,Graduate,Female,Private,Yes
1074,16500.0,0.0,Self-employed,47.0,Single,1.0,843.0,2.0,1.5,160000.0,7810000.0,5375000.0,240.0,Home,Urban,Not Graduate,Female,Private,No
1075,27500.0,9500.0,Salaried,27.0,Married,0.0,739.0,0.0,0.403,300000.0,605000.0,805000.0,72.0,Personal,Rural,Not Graduate,Female,Private,No
1076,65000.0,11000.0,Salaried,32.0,Single,0.0,699.0,1.0,0.221,140000.0,435000.0,595000.0,72.0,Car,Urban,Graduate,Male,Private,No
1077,148000.0,39000.0,Salaried,54.0,Single,0.0,713.0,1.0,0.068,1175000.0,200000.0,385000.0,240.0,Business,Rural,Graduate,Female,Private,No
1078,452500.0,43500.0,Salaried,62.0,Married,0.0,576.0,5.0,0.288,3355000.0,1085000.0,3350000.0,72.0,Personal,Urban,Graduate,Female,Private,Yes
1079,35500.0,13500.0,Self-employed,21.0,Single,0.0,617.0,2.0,1.471,250000.0,12955000.0,7890000.0,360.0,Home,Rural,Not Graduate,Male,Government,No
1080,161500.0,43000.0,Salaried,39.0,Married,3.0,527.0,1.0,0.238,420000.0,6845000.0,4000000.0,180.0,Home,Urban,Graduate,Male,Private,No
1081,66000.0,21500.0,Salaried,60.0,Single,1.0,802.0,2.0,0.539,480000.0,4030000.0,4065000.0,300.0,Home,Rural,Graduate,Male,Public,Yes
1082,49000.0,23000.0,Salaried,33.0,Single,1.0,789.0,1.0,0.782,205000.0,3855000.0,3250000.0,84.0,Business,Urban,Graduate,Female,Private,No
1083,76000.0,13500.0,Salaried,41.0,Married,2.0,716.0,0.0,0.217,435000.0,1740000.0,1810000.0,180.0,Education,Rural,Graduate,Female,Private,Yes
1084,57500.0,13500.0,Salaried,61.0,Married,1.0,699.0,4.0,0.209,430000.0,185000.0,190000.0,180.0,Education,Rural,Graduate,Male,Private,No
1085,59500.0,9500.0,Unemployed,64.0,Single,0.0,589.0,0.0,0.182,495000.0,380000.0,755000.0,84.0,Education,Semiurban,Not Graduate,Male,Private,Yes
1086,40500.0,14000.0,Salaried,50.0,Single,0.0,676.0,4.0,0.617,300000.0,2520000.0,2380000.0,300.0,Home,Urban,Graduate,Male,Public,No
1087,19500.0,500.0,Salaried,52.0,Married,0.0,807.0,3.0,1.214,0.0,1030000.0,810000.0,48.0,Car,Semiurban,Graduate,Male,Private,No
1088,17500.0,8000.0,Contract,48.0,Married,2.0,699.0,0.0,1.237,0.0,1285000.0,1485000.0,60.0,Car,Semiurban,Not Graduate,Male,Other,No
1089,90000.0,29500.0,Self-employed,33.0,Married,1.0,653.0,3.0,0.138,340000.0,805000.0,765000.0,300.0,Home,Semiurban,Graduate,Female,Public,Yes
1090,44500.0,0.0,Salaried,60.0,Single,1.0,576.0,3.0,0.361,110000.0,35000.0,150000.0,48.0,Personal,Semiurban,Graduate,Male,Private,No
1091,35000.0,15000.0,Self-employed,22.0,Single,1.0,780.0,2.0,0.274,300000.0,590000.0,580000.0,72.0,Car,Rural,Graduate,Male,Private,Yes
1092,55500.0,0.0,Contract,23.0,Single,4.0,685.0,2.0,0.687,330000.0,1080000.0,2085000.0,84.0,Business,Rural,Not Graduate,Male,Private,No
1093,100000.0,17000.0,Salaried,48.0,Married,1.0,576.0,0.0,0.533,160000.0,9730000.0,7100000.0,360.0,Home,Semiurban,Graduate,Male,Private,No
1094,63000.0,17500.0,Salaried,58.0,Single,1.0,630.0,0.0,1.132,610000.0,12195000.0,8480000.0,180.0,Business,Urban,Not Graduate,Female,Private,No
1095,33500.0,0.0,Contract,57.0,Married,1.0,607.0,3.0,0.804,0.0,1310000.0,1370000.0,84.0,Business,Urban,Graduate,Female,Private,No
1096,138000.0,41500.0,Self-employed,51.0,Single,2.0,681.0,0.0,0.292,0.0,5790000.0,3960000.0,120.0,Business,Semiurban,Graduate,Female,Government,No
1097,180000.0,25500.0,Unemployed,37.0,Married,2.0,703.0,1.0,0.386,1020000.0,10915000.0,6400000.0,180.0,Home,Rural,Graduate,Male,Public,No
1098,79500.0,34000.0,Salaried,37.0,Single,2.0,657.0,2.0,0.487,140000.0,8830000.0,5545000.0,300.0,Home,Semiurban,Graduate,Male,Private,Yes
1099,114000.0,33500.0,Unemployed,40.0,Married,0.0,741.0,0.0,0.111,155000.0,940000.0,885000.0,72.0,Car,Urban,Graduate,Female,Private,Yes
1100,139500.0,7500.0,Salaried,32.0,Single,1.0,695.0,3.0,0.408,1795000.0,4185000.0,2490000.0,180.0,Home,Urban,Not Graduate,Male,Private,Yes
1101,128500.0,38500.0,Self-employed,39.0,Single,3.0,759.0,3.0,0.306,1365000.0,1915000.0,1415000.0,180.0,Home,Urban,Graduate,Male,Public,Yes
1102,87000.0,12500.0,Contract,25.0,Single,1.0,667.0,3.0,0.161,530000.0,90000.0,405000.0,120.0,Education,Rural,Graduate,Male,Other,Yes
1103,86000.0,45500.0,Salaried,35.0,Married,4.0,850.0,0.0,0.345,705000.0,8110000.0,4700000.0,240.0,Home,Semiurban,Not Graduate,Female,Private,Yes
1104,81000.0,13500.0,Salaried,63.0,Single,1.0,653.0,2.0,0.299,165000.0,260000.0,475000.0,36.0,Personal,Urban,Graduate,Male,Private,Yes
1105,24000.0,5500.0,Self-employed,52.0,Married,1.0,631.0,3.0,0.714,280000.0,1700000.0,1215000.0,120.0,Business,Urban,Graduate,Male,Private,No
1106,93000.0,17000.0,Contract,27.0,Married,1.0,623.0,1.0,0.251,495000.0,395000.0,910000.0,48.0,Personal,Urban,Graduate,Female,Private,Yes
1107,20000.0,0.0,Salaried,33.0,Single,1.0,676.0,3.0,0.987,20000.0,1145000.0,1490000.0,180.0,Business,Semiurban,Graduate,Male,Government,No
1108,30500.0,18000.0,Contract,32.0,Single,3.0,578.0,2.0,0.17,130000.0,185000.0,220000.0,48.0,Personal,Semiurban,Not Graduate,Male,Private,No
1109,146000.0,34500.0,Salaried,33.0,Married,0.0,709.0,1.0,0.111,970000.0,275000.0,395000.0,60.0,Personal,Urban,Not Graduate,Female,Public,Yes
1110,103500.0,14000.0,Salaried,52.0,Single,2.0,566.0,1.0,0.647,0.0,8715000.0,7030000.0,240.0,Home,Urban,Graduate,Female,Private,No
1111,168000.0,34000.0,Salaried,61.0,Married,2.0,701.0,2.0,0.104,475000.0,195000.0,200000.0,36.0,Personal,Rural,Not Graduate,Male,Private,Yes
1112,45000.0,15000.0,Contract,52.0,Single,3.0,602.0,0.0,0.633,350000.0,5505000.0,4180000.0,300.0,Home,Rural,Graduate,Male,Private,No
1113,23000.0,0.0,Salaried,42.0,Single,2.0,665.0,4.0,0.921,135000.0,15000.0,955000.0,120.0,Education,Semiurban,Not Graduate,Male,Government,No
1114,46000.0,17000.0,Self-employed,28.0,Single,4.0,729.0,2.0,0.226,165000.0,1015000.0,875000.0,240.0,Business,Semiurban,Not Graduate,Male,Private,Yes
1115,59500.0,11000.0,Salaried,27.0,Single,3.0,840.0,0.0,0.512,705000.0,2355000.0,2730000.0,120.0,Home,Rural,Graduate,Female,Private,Yes
1116,58500.0,16000.0,Contract,57.0,Single,1.0,620.0,3.0,0.341,100000.0,1180000.0,920000.0,300.0,Home,Semiurban,Graduate,Female,Government,Yes
1117,128500.0,45000.0,Self-employed,51.0,Single,3.0,680.0,2.0,0.184,810000.0,785000.0,965000.0,60.0,Car,Rural,Not Graduate,Male,Government,Yes
1118,42000.0,18500.0,Salaried,43.0,Married,4.0,643.0,1.0,0.162,100000.0,40000.0,145000.0,24.0,Personal,Urban,Graduate,Female,Public,No
1119,71500.0,26500.0,Salaried,46.0,Married,0.0,633.0,5.0,1.087,465000.0,15500000.0,8710000.0,360.0,Home,Urban,Graduate,Male,Public,No
1120,26000.0,6000.0,Salaried,59.0,Single,2.0,644.0,3.0,1.103,320000.0,2955000.0,3235000.0,240.0,Home,Urban,Graduate,Male,Government,No
1121,77000.0,34000.0,Salaried,57.0,Married,1.0,744.0,2.0,0.242,840000.0,3355000.0,2155000.0,360.0,Home,Rural,Graduate,Female,Private,Yes
1122,55000.0,20000.0,Contract,24.0,Single,2.0,658.0,3.0,0.606,25000.0,995000.0,1420000.0,60.0,Personal,Semiurban,Graduate,Male,Government,No
1123,31500.0,6500.0,Self-employed,38.0,Married,0.0,836.0,2.0,0.473,255000.0,1450000.0,1455000.0,180.0,Home,Urban,Graduate,Male,Public,Yes
1124,46000.0,4500.0,Salaried,22.0,Single,2.0,717.0,2.0,0.278,380000.0,700000.0,555000.0,72.0,Car,Rural,Not Graduate,Female,Public,Yes
1125,48000.0,21500.0,Self-employed,38.0,Married,1.0,624.0,1.0,0.155,0.0,740000.0,740000.0,180.0,Home,Rural,Graduate,Male,Private,Yes
1126,45000.0,8500.0,Salaried,49.0,Single,2.0,666.0,0.0,0.645,290000.0,920000.0,1625000.0,60.0,Personal,Urban,Graduate,Male,Private,No
1127,207500.0,12000.0,Salaried,30.0,Single,0.0,638.0,2.0,0.345,1020000.0,2350000.0,2700000.0,72.0,Personal,Semiurban,Graduate,Male,Private,Yes
1128,51000.0,4500.0,Salaried,27.0,Married,2.0,742.0,2.0,0.228,585000.0,1320000.0,845000.0,300.0,Home,Semiurban,Graduate,Male,Private,Yes
1129,46000.0,6500.0,Salaried,43.0,Single,1.0,583.0,3.0,0.419,60000.0,625000.0,830000.0,84.0,Business,Urban,Graduate,Male,Private,No
1130,15000.0,1500.0,Self-employed,44.0,Married,2.0,603.0,2.0,1.322,95000.0,1130000.0,940000.0,60.0,Car,Semiurban,Graduate,Male,Government,No
1131,28000.0,7000.0,Salaried,53.0,Single,1.0,652.0,2.0,0.547,250000.0,1610000.0,1105000.0,120.0,Business,Urban,Graduate,Male,Private,No
1132,45000.0,0.0,Salaried,21.0,Single,0.0,734.0,3.0,0.501,345000.0,255000.0,485000.0,60.0,Personal,Rural,Graduate,Male,Private,No
1133,33000.0,5000.0,Salaried,32.0,Married,1.0,770.0,5.0,0.48,115000.0,325000.0,450000.0,60.0,Personal,Rural,Graduate,Female,Private,No
1134,155000.0,19000.0,Self-employed,56.0,Married,4.0,780.0,1.0,0.345,1310000.0,5765000.0,4950000.0,240.0,Home,Rural,Graduate,Female,Private,Yes
1135,48500.0,3000.0,Salaried,51.0,Married,0.0,724.0,4.0,0.385,240000.0,80000.0,210000.0,60.0,Personal,Semiurban,Not Graduate,Female,Public,Yes
1136,144500.0,20000.0,Salaried,61.0,Married,2.0,685.0,3.0,0.335,670000.0,1000000.0,1020000.0,72.0,Car,Urban,Graduate,Female,Private,Yes
1137,57500.0,7500.0,Salaried,57.0,Single,0.0,742.0,0.0,0.06,365000.0,40000.0,185000.0,60.0,Personal,Urban,Not Graduate,Female,Private,Yes
1138,56500.0,25000.0,Salaried,58.0,Married,2.0,616.0,1.0,0.313,635000.0,3670000.0,2465000.0,240.0,Home,Semiurban,Graduate,Male,Public,No
1139,51500.0,31500.0,Salaried,43.0,Single,0.0,570.0,1.0,0.135,460000.0,770000.0,800000.0,300.0,Home,Urban,Graduate,Male,Government,Yes
1140,55000.0,23500.0,Salaried,64.0,Single,1.0,718.0,2.0,0.389,620000.0,1995000.0,2480000.0,300.0,Home,Semiurban,Graduate,Male,Private,Yes
1141,199500.0,4500.0,Self-employed,39.0,Single,1.0,625.0,2.0,0.235,560000.0,2665000.0,2150000.0,360.0,Home,Urban,Graduate,Male,Private,Yes
1142,15000.0,14000.0,Salaried,61.0,Single,0.0,686.0,2.0,1.112,95000.0,1240000.0,1660000.0,72.0,Car,Urban,Graduate,Female,Private,No
1143,15000.0,5500.0,Self-employed,38.0,Married,1.0,698.0,3.0,0.972,100000.0,1730000.0,1700000.0,180.0,Business,Semiurban,Not Graduate,Male,Other,No
1144,36500.0,500.0,Self-employed,40.0,Single,1.0,706.0,1.0,1.056,510000.0,5130000.0,3885000.0,240.0,Home,Semiurban,Not Graduate,Female,Private,No
1145,55500.0,4500.0,Salaried,51.0,Single,1.0,751.0,1.0,0.544,540000.0,3220000.0,3435000.0,360.0,Home,Semiurban,Graduate,Male,Private,No
1146,92500.0,27000.0,Self-employed,38.0,Single,4.0,744.0,4.0,0.173,255000.0,600000.0,575000.0,360.0,Home,Semiurban,Not Graduate,Male,Private,Yes
1147,78500.0,15000.0,Salaried,27.0,Married,1.0,703.0,5.0,0.271,735000.0,530000.0,640000.0,180.0,Home,Semiurban,Graduate,Male,Other,Yes
1148,41000.0,24000.0,Self-employed,61.0,Married,3.0,661.0,3.0,0.428,220000.0,770000.0,730000.0,36.0,Car,Rural,Graduate,Male,Public,Yes
1149,118000.0,35000.0,Self-employed,41.0,Single,1.0,697.0,1.0,0.349,1040000.0,4845000.0,4435000.0,180.0,Home,Semiurban,Not Graduate,Male,Government,No
1150,119000.0,33000.0,Self-employed,62.0,Single,0.0,651.0,0.0,0.125,405000.0,1705000.0,1440000.0,120.0,Business,Semiurban,Graduate,Female,Private,Yes
1151,63000.0,28500.0,Salaried,38.0,Married,0.0,677.0,1.0,0.159,45000.0,865000.0,790000.0,120.0,Business,Semiurban,Graduate,Male,Government,No
1152,113000.0,42500.0,Self-employed,64.0,Single,1.0,850.0,2.0,0.163,480000.0,165000.0,405000.0,36.0,Personal,Semiurban,Graduate,Female,Private,Yes
1153,67500.0,3000.0,Salaried,48.0,Married,1.0,702.0,1.0,0.324,440000.0,560000.0,1320000.0,120.0,Business,Urban,Graduate,Female,Private,Yes
1154,36000.0,6000.0,Salaried,55.0,Married,3.0,719.0,4.0,0.875,200000.0,1335000.0,1495000.0,72.0,Car,Semiurban,Graduate,Male,Government,No
1155,93000.0,18500.0,Salaried,54.0,Married,2.0,644.0,3.0,0.425,1095000.0,2710000.0,3575000.0,180.0,Business,Urban,Graduate,Female,Private,No
1156,60000.0,8000.0,Salaried,30.0,Married,2.0,756.0,1.0,0.342,105000.0,2475000.0,2185000.0,360.0,Home,Rural,Graduate,Male,Other,Yes
1157,55000.0,16500.0,Self-employed,57.0,Married,1.0,739.0,1.0,0.297,0.0,2485000.0,1715000.0,180.0,Business,Rural,Not Graduate,Male,Private,Yes
1158,166000.0,49500.0,Contract,63.0,Married,1.0,740.0,1.0,0.24,560000.0,4270000.0,4425000.0,300.0,Home,Semiurban,Not Graduate,Male,Government,Yes
1159,15000.0,0.0,Salaried,50.0,Married,2.0,704.0,2.0,0.992,10000.0,220000.0,735000.0,72.0,Personal,Rural,Graduate,Male,Other,No
1160,19000.0,8500.0,Salaried,63.0,Married,0.0,757.0,3.0,1.5,130000.0,11380000.0,8650000.0,120.0,Business,Semiurban,Graduate,Male,Government,No
1161,22500.0,0.0,Self-employed,59.0,Married,0.0,773.0,0.0,0.399,330000.0,495000.0,485000.0,72.0,Personal,Urban,Graduate,Male,Private,Yes
1162,42000.0,2000.0,Contract,50.0,Single,1.0,708.0,3.0,1.5,505000.0,11985000.0,9450000.0,360.0,Home,Semiurban,Graduate,Female,Private,No
1163,45500.0,8000.0,Self-employed,42.0,Single,0.0,683.0,0.0,0.222,290000.0,1750000.0,1305000.0,300.0,Home,Rural,Graduate,Male,Private,Yes
1164,18000.0,500.0,Salaried,59.0,Single,2.0,748.0,1.0,1.044,0.0,1735000.0,2035000.0,300.0,Home,Urban,Graduate,Female,Private,No
1165,26500.0,7000.0,Salaried,29.0,Married,0.0,631.0,5.0,0.306,190000.0,65000.0,75000.0,36.0,Personal,Urban,Not Graduate,Male,Government,No
